cases;deaths;countriesAndTerritories;continentExp;Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
0;0;United Republic of Tanzania;Africa;0
41982;930;United States of America;America;182.9888174
0;0;United States Virgin Islands;America;76.49719351
13;0;Uruguay;America;5.4885836
478;3;Uzbekistan;Asia;23.07945478
759;7;Venezuela;America;41.05088441
0;0;Vietnam;Asia;0.03213697
0;0;Western Sahara;Africa;0
0;0;Yemen;Asia;0.05143694
44;0;Zambia;Africa;4.88213616
1;0;Zimbabwe;Africa;1.63873164
17;0;Afghanistan;Asia;1.08564912
157;1;Albania;Europe;64.90995229
160;7;Algeria;Africa;5.79749813
0;0;Andorra;Europe;744.3191515
0;1;Angola;Africa;3.8428547
0;0;Anguilla;America;0
5;0;Antigua and Barbuda;America;11.32677753
14001;3351;Argentina;America;393.0043484
491;4;Armenia;Europe;141.2908827
35;0;Aruba;America;579.4374941
33;6;Australia;Oceania;1.12287329
564;3;Austria;Europe;112.2841476
80;2;Azerbaijan;Europe;15.24724169
97;0;Bahamas;America;267.7888294
510;2;Bahrain;Asia;541.6887039
1508;21;Bangladesh;Asia;12.7098966
3;0;Barbados;America;2.7872525
388;6;Belarus;Europe;42.65579282
3410;15;Belgium;Europe;219.1345499
34;0;Belize;America;117.5864799
0;0;Benin;Africa;0.65247873
0;0;Bermuda;America;4.79938568
0;0;Bhutan;Asia;3.93136363
405;36;Bolivia;America;54.69420839
0;0;Bonaire, Saint Eustatius and Saba;America;269.4069199
280;5;Bosnia and Herzegovina;Europe;95.27421707
0;0;Botswana;Africa;26.2620659
36157;728;Brazil;America;185.5990963
0;0;British Virgin Islands;America;6.65934139
0;0;Brunei Darussalam;Asia;0.23078911
263;7;Bulgaria;Europe;36.45693974
32;0;Burkina Faso;Africa;1.5796169
2;0;Burundi;Africa;0.32088594
0;0;Cambodia;Asia;0.01213111
0;0;Cameroon;Africa;1.80473418
1777;22;Canada;America;52.57271931
102;1;Cape Verde;Africa;193.2952198
0;0;Cayman Islands;America;4.61907988
0;0;Central African Republic;Africa;0.99047897
3;0;Chad;Africa;0.55183201
1759;81;Chile;America;124.5248861
39;0;China;Asia;0.01904053
5660;198;Colombia;America;181.5554455
5;0;Comoros;Africa;1.99790572
0;0;Congo;Africa;2.02583252
1068;13;Costa Rica;America;317.1828929
31;0;Cote dIvoire;Africa;2.32146189
234;4;Croatia;Europe;62.50849434
73;0;Cuba;America;6.50285473
7;0;Curaçao;America;115.6507958
17;0;Cyprus;Europe;24.43204068
5336;23;Czechia;Europe;282.6344157
25;0;Democratic Republic of the Congo;Africa;0.27883214
398;1;Denmark;Europe;120.6149208
1;0;Djibouti;Africa;1.64345796
0;0;Dominica;America;9.74821747
519;3;Dominican Republic;America;61.38398729
1537;78;Ecuador;America;93.97560917
119;16;Egypt;Africa;1.66952099
98;5;El Salvador;America;29.84403933
15;0;Equatorial Guinea;Africa;3.31862812
0;0;Eritrea;Africa;0.31454481
79;1;Estonia;Europe;50.72387192
18;2;Eswatini;Africa;26.91325831
730;7;Ethiopia;Africa;8.19513234
0;0;Falkland Islands (Malvinas);America;0
5;0;Faroe Islands;Europe;88.33740781
0;0;Fiji;Oceania;0
111;0;Finland;Europe;23.63209754
13970;63;France;Europe;241.7803753
124;0;French Polynesia;Oceania;214.834309
0;0;Gabon;Africa;4.05048749
5;1;Gambia;Africa;4.72803975
453;4;Georgia;Europe;99.43048898
2673;8;Germany;Europe;32.0672758
0;0;Ghana;Africa;3.09686501
14;0;Gibraltar;Europe;198.7776657
411;2;Greece;Europe;41.82906979
0;0;Greenland;America;0
0;0;Grenada;America;0
107;2;Guam;Oceania;301.8619803
663;15;Guatemala;America;49.73985119
0;0;Guernsey;Europe;4.65347149
0;0;Guinea;Africa;3.8993846
0;0;Guinea Bissau;Africa;2.55086503
35;2;Guyana;America;115.231069
0;0;Haiti;America;1.86449904
0;0;Holy See;Europe;0
698;27;Honduras;America;76.72800906
1322;17;Hungary;Europe;128.1112513
41;0;Iceland;Europe;157.707057
81484;1095;India;Asia;86.31262254
4174;116;Indonesia;Asia;21.63653665
3825;211;Iran;Asia;57.76474637
4493;50;Iraq;Asia;152.8601438
442;2;Ireland;Europe;93.26623493
0;0;Isle of Man;Europe;1.18218681
7638;51;Israel;Asia;925.3967399
2548;24;Italy;Europe;40.39791817
93;4;Jamaica;America;73.97541004
1205;14;Japan;Asia;5.29795378
5;0;Jersey;Europe;25.9749898
1276;8;Jordan;Asia;88.79696154
298;2;Kazakhstan;Asia;19.09826025
184;7;Kenya;Africa;4.06474938
43;2;Kosovo;Europe;43.42493158
494;2;Kuwait;Asia;186.6378961
215;0;Kyrgyzstan;Asia;28.24255114
0;0;Laos;Asia;0
44;0;Latvia;Europe;19.47949132
1248;7;Lebanon;Asia;205.8722154
44;2;Lesotho;Africa;14.68050838
0;0;Liberia;Africa;0.20253681
683;8;Libya;Africa;138.4886033
0;0;Liechtenstein;Europe;23.45093543
91;0;Lithuania;Europe;45.80943846
86;1;Luxembourg;Europe;171.6908782
46;2;Madagascar;Africa;2.16171673
6;0;Malawi;Africa;0.3650272
349;2;Malaysia;Asia;4.48203273
63;0;Maldives;Asia;161.9716851
13;0;Mali;Africa;0.83935195
44;2;Malta;Europe;100.4945711
14;0;Mauritania;Africa;3.75632665
0;0;Mauritius;Africa;1.26016997
4955;432;Mexico;America;49.93590895
1022;16;Moldova;Europe;224.5961054
1;0;Monaco;Europe;99.74308599
0;0;Mongolia;Asia;0.06201231
215;1;Montenegro;Europe;559.9647692
0;0;Montserrat;America;0
2391;35;Morocco;Africa;86.47785248
160;1;Mozambique;Africa;8.98042593
1010;11;Myanmar;Asia;18.65837961
108;2;Namibia;Africa;51.91371179
1911;11;Nepal;Asia;70.45056026
3253;13;Netherlands;Europe;208.1857462
0;0;New Caledonia;Oceania;0.35366056
12;0;New Zealand;Oceania;0.71084172
0;0;Nicaragua;America;3.19303192
0;0;Niger;Africa;0.07292782
153;0;Nigeria;Africa;1.12756736
161;4;North Macedonia;Europe;89.73912106
3;0;Northern Mariana Islands;Oceania;19.22639959
113;0;Norway;Europe;28.67753761
0;0;Oman;Asia;137.326854
625;15;Pakistan;Asia;4.17656905
521;8;Palestine;Asia;154.9156044
747;15;Panama;America;216.7462628
5;0;Papua New Guinea;Oceania;0.26207484
1041;12;Paraguay;America;151.6898169
3468;72;Peru;America;209.7755486
4776;114;Philippines;Asia;34.95299733
1967;30;Poland;Europe;44.53186137
854;6;Portugal;Europe;97.30828735
312;4;Puerto Rico;America;347.7188959
199;0;Qatar;Asia;115.3219676
2086;37;Romania;Europe;108.0019849
8945;169;Russia;Europe;68.51885341
3;0;Rwanda;Africa;1.50471951
0;0;Saint Kitts and Nevis;America;3.78544119
0;0;Saint Lucia;America;0
0;0;Saint Vincent and the Grenadines;America;0
0;0;San Marino;Europe;26.12254376
0;0;Sao Tome and Principe;Africa;1.86004985
492;26;Saudi Arabia;Asia;20.28975332
37;0;Senegal;Africa;2.4606719
111;1;Serbia;Europe;13.88616846
0;0;Seychelles;Africa;3.06933631
7;0;Sierra Leone;Africa;1.34387838
42;0;Singapore;Asia;4.34157664
1;0;Sint Maarten;America;242.9875675
797;0;Slovakia;Europe;90.21321472
175;0;Slovenia;Europe;86.83709227
5;0;Somalia;Africa;1.31451943
1745;132;South Africa;Africa;35.02835902
140;3;South Korea;Asia;2.28207452
0;0;South Sudan;Africa;0.94918566
11325;113;Spain;Europe;319.3468019
2;0;Sri Lanka;Asia;0.49709868
13;0;Sudan;Africa;0.27561569
14;1;Suriname;America;37.84210553
633;1;Sweden;Europe;57.0468667
550;1;Switzerland;Europe;58.84468502
47;2;Syria;Asia;3.25715115
3;0;Taiwan;Asia;0.05888816
42;1;Tajikistan;Asia;6.40487637
6;0;Thailand;Asia;0.11202779
0;0;Timor Leste;Asia;0.07733234
25;0;Togo;Africa;2.36317145
39;0;Trinidad and Tobago;America;81.43550143
0;0;Tunisia;Africa;84.16618062
1407;67;Turkey;Europe;26.8658013
1;0;Turks and Caicos islands;America;70.69173169
158;0;Uganda;Africa;6.56658487
0;64;Ukraine;Europe;97.09357327
1158;2;United Arab Emirates;Asia;130.8015556
6914;59;United Kingdom;Europe;117.8805767
0;0;United Republic of Tanzania;Africa;0
44771;880;United States of America;America;183.3547026
3;0;United States Virgin Islands;America;79.36583827
15;0;Uruguay;America;5.34414719
457;1;Uzbekistan;Asia;22.61859336
907;7;Venezuela;America;41.18765055
1;0;Vietnam;Asia;0.03006362
0;0;Western Sahara;Africa;0
3;0;Yemen;Asia;0.05143694
43;1;Zambia;Africa;4.89333372
12;0;Zimbabwe;Africa;1.48168653
5;0;Afghanistan;Asia;0.97524412
159;1;Albania;Europe;66.09775551
157;8;Algeria;Africa;5.65348976
60;0;Andorra;Europe;716.7517755
142;2;Angola;Africa;4.16335444
0;0;Anguilla;America;0
0;0;Antigua and Barbuda;America;11.32677753
14687;311;Argentina;America;397.4392972
532;3;Armenia;Europe;151.1971351
40;3;Aruba;America;543.6929734
17;2;Australia;Oceania;0.99987303
872;1;Austria;Europe;112.859848
144;1;Azerbaijan;Europe;15.51595939
0;0;Bahamas;America;258.2891298
429;1;Bahrain;Asia;524.8713718
1396;33;Bangladesh;Asia;12.62096474
0;0;Barbados;America;2.7872525
402;5;Belarus;Europe;44.3379037
3721;11;Belgium;Europe;233.607923
54;1;Belize;America;125.5280504
0;0;Benin;Africa;0.65247873
0;0;Bermuda;America;4.79938568
1;0;Bhutan;Asia;3.27613636
503;44;Bolivia;America;53.57374581
18;0;Bonaire, Saint Eustatius and Saba;America;338.682985
0;0;Bosnia and Herzegovina;Europe;86.42840741
0;0;Botswana;Africa;26.2620659
33431;708;Brazil;America;182.5827426
0;0;British Virgin Islands;America;6.65934139
0;0;Brunei Darussalam;Asia;0.23078911
240;6;Bulgaria;Europe;37.18550711
35;0;Burkina Faso;Africa;1.60422152
3;0;Burundi;Africa;0.34690372
1;0;Cambodia;Asia;0.01819666
86;2;Cameroon;Africa;2.13708351
2124;90;Canada;America;55.45956784
79;1;Cape Verde;Africa;193.4770592
2;0;Cayman Islands;America;6.15877317
0;0;Central African Republic;Africa;0.90618289
8;0;Chad;Africa;0.40133237
1840;45;Chile;America;125.3849521
17;0;China;Asia;0.01924977
6192;201;Colombia;America;180.8919499
0;0;Comoros;Africa;1.64533413
0;0;Congo;Africa;2.02583252
1001;13;Costa Rica;America;306.1874834
38;0;Cote dIvoire;Africa;2.3059077
333;7;Croatia;Europe;64.93719957
48;0;Cuba;America;6.29991625
12;0;Curaçao;America;111.979342
17;0;Cyprus;Europe;25.57372482
3796;21;Czechia;Europe;298.4938684
0;0;Democratic Republic of the Congo;Africa;0.26270136
536;1;Denmark;Europe;122.0272332
0;0;Djibouti;Africa;1.43802571
0;0;Dominica;America;9.74821747
622;9;Dominican Republic;America;61.62609646
950;62;Ecuador;America;88.66872415
149;10;Egypt;Africa;1.68745141
0;5;El Salvador;America;28.34099062
0;0;Equatorial Guinea;Africa;3.17113354
6;0;Eritrea;Africa;0.48611471
57;1;Estonia;Europe;52.30899292
21;0;Eswatini;Africa;26.65196454
890;3;Ethiopia;Africa;8.45209457
0;0;Falkland Islands (Malvinas);America;0
0;0;Faroe Islands;Europe;86.28304949
0;0;Fiji;Oceania;0
101;1;Finland;Europe;24.39325405
12148;136;France;Europe;240.1881441
174;1;French Polynesia;Oceania;270.3331722
31;0;Gabon;Africa;4.64885495
1;2;Gambia;Africa;4.25949527
471;5;Georgia;Europe;106.5362411
2563;19;Germany;Europe;32.38768356
38;0;Ghana;Africa;2.75167305
6;0;Gibraltar;Europe;216.5786507
460;5;Greece;Europe;42.96664146
0;0;Greenland;America;0
0;0;Grenada;America;0
0;0;Guam;Oceania;301.8619803
681;6;Guatemala;America;49.745539
0;0;Guernsey;Europe;3.10231433
83;0;Guinea;Africa;3.94636514
38;0;Guinea Bissau;Africa;3.07144973
39;3;Guyana;America;110.6320463
26;0;Haiti;America;1.70468484
0;0;Holy See;Europe;0
671;6;Honduras;America;78.57489882
1086;14;Hungary;Europe;130.9456616
40;0;Iceland;Europe;162.1889628
79476;1069;India;Asia;85.29821827
4317;116;Indonesia;Asia;21.79394972
3552;187;Iran;Asia;58.37139983
4785;67;Iraq;Asia;154.0812137
466;-5;Ireland;Europe;97.71136812
1;0;Isle of Man;Europe;2.36437362
3131;11;Israel;Asia;937.0525272
2499;23;Italy;Europe;41.37870752
136;5;Jamaica;America;71.906405
553;12;Japan;Asia;5.27745879
2;0;Jersey;Europe;25.9749898
549;10;Jordan;Asia;92.12313535
228;1;Kazakhstan;Asia;18.71014997
210;7;Kenya;Africa;4.18267847
40;0;Kosovo;Europe;42.4797026
411;3;Kuwait;Asia;179.6734407
128;0;Kyrgyzstan;Asia;28.81924783
0;0;Laos;Asia;0
77;1;Latvia;Europe;23.28163803
1291;12;Lebanon;Asia;213.7634488
41;1;Lesotho;Africa;16.60967775
3;0;Liberia;Africa;0.24304418
509;11;Libya;Africa;136.9098391
1;0;Liechtenstein;Europe;23.45093543
172;1;Lithuania;Europe;49.7819757
114;0;Luxembourg;Europe;161.4285202
39;0;Madagascar;Africa;1.93553368
4;0;Malawi;Africa;0.35965915
287;0;Malaysia;Asia;5.08297567
44;0;Maldives;Asia;156.32151
25;0;Mali;Africa;0.83935195
65;1;Malta;Europe;100.4945711
3;0;Mauritania;Africa;3.18182963
0;0;Mauritius;Africa;1.18140934
4699;414;Mexico;America;49.26806927
952;8;Moldova;Europe;231.6943415
2;0;Monaco;Europe;90.67553272
0;0;Mongolia;Asia;0.06201231
703;2;Montenegro;Europe;639.5234835
0;0;Montserrat;America;0
2521;34;Morocco;Africa;85.82255107
91;2;Mozambique;Africa;8.94090811
1142;32;Myanmar;Asia;20.17562191
107;0;Namibia;Africa;51.03178001
2722;11;Nepal;Asia;72.90435799
3820;9;Netherlands;Europe;218.8788521
0;0;New Caledonia;Oceania;0.35366056
1;0;New Zealand;Oceania;0.68993461
0;0;Nicaragua;America;3.19303192
1;0;Niger;Africa;0.06863795
126;0;Nigeria;Africa;1.08029512
0;0;Qatar;Asia;
225;6;North Macedonia;Europe;93.68687209
0;0;Northern Mariana Islands;Oceania;19.22639959
122;1;Norway;Europe;28.22710508
0;0;Oman;Asia;137.326854
553;8;Pakistan;Asia;4.13408764
545;3;Palestine;Asia;151.9646398
620;19;Panama;America;213.8968171
0;0;Papua New Guinea;Oceania;0.26207484
885;21;Paraguay;America;149.8586372
3267;74;Peru;America;200.403181
2599;54;Philippines;Asia;34.3628938
2292;27;Poland;Europe;48.57422727
888;6;Portugal;Europe;98.35921685
0;0;Puerto Rico;America;319.8672941
205;1;Qatar;Asia;114.6510804
2343;53;Romania;Europe;112.2050381
9412;186;Russia;Europe;70.92301168
4;0;Rwanda;Africa;1.39384544
0;0;Saint Kitts and Nevis;America;3.78544119
0;0;Saint Lucia;America;0
0;0;Saint Vincent and the Grenadines;America;0
0;0;San Marino;Europe;26.12254376
0;0;Sao Tome and Principe;Africa;1.39503739
481;29;Saudi Arabia;Asia;20.01253103
32;1;Senegal;Africa;2.49135359
73;1;Serbia;Europe;14.04412901
0;0;Seychelles;Africa;3.06933631
14;0;Sierra Leone;Africa;1.26708533
10;0;Singapore;Asia;4.32434816
6;0;Sint Maarten;America;235.9102597
679;6;Slovakia;Europe;98.35937444
238;2;Slovenia;Europe;91.6907427
0;0;Somalia;Africa;1.31451943
1749;43;South Africa;Africa;34.50580257
75;4;South Korea;Asia;2.21374894
11;1;South Sudan;Africa;0.95822553
0;0;Spain;Europe;319.3468019
6;0;Sri Lanka;Asia;0.50178829
0;0;Sudan;Africa;0.27561569
8;0;Suriname;America;35.77799069
712;3;Sweden;Europe;59.43196531
551;0;Switzerland;Europe;59.5937025
42;1;Syria;Asia;3.26886752
0;0;Taiwan;Asia;0.04626926
41;0;Tajikistan;Asia;6.36196263
8;0;Thailand;Asia;0.11920906
0;0;Timor Leste;Asia;0.07733234
9;0;Togo;Africa;2.20232732
59;0;Trinidad and Tobago;America;70.10908486
1308;6;Tunisia;Africa;95.35071422
1442;63;Turkey;Europe;26.46460079
5;0;Turks and Caicos islands;America;73.30994397
204;4;Uganda;Africa;6.54399599
8702;68;Ukraine;Europe;109.5362801
1181;3;United Arab Emirates;Asia;134.0357725
6968;66;United Kingdom;Europe;121.8507413
0;0;United Republic of Tanzania;Africa;0
54471;908;United States of America;America;184.6498878
0;0;United States Virgin Islands;America;75.54097859
36;0;Uruguay;America;5.9796674
322;3;Uzbekistan;Asia;22.80960829
791;8;Venezuela;America;40.84047495
1;0;Vietnam;Asia;0.02902694
0;0;Western Sahara;Africa;0
5;0;Yemen;Asia;0.06515346
28;0;Zambia;Africa;4.52381424
8;0;Zimbabwe;Africa;1.44071823
7;4;Afghanistan;Asia;0.66505866
152;3;Albania;Europe;66.06282012
148;7;Algeria;Africa;5.50948139
0;0;Andorra;Europe;716.7517755
97;4;Angola;Africa;4.11622213
0;0;Anguilla;America;0
1;0;Antigua and Barbuda;America;11.32677753
11129;196;Argentina;America;395.6170826
543;6;Armenia;Europe;161.3062459
36;0;Aruba;America;577.5562036
8;3;Australia;Oceania;0.93638903
830;6;Austria;Europe;113.6838897
108;1;Azerbaijan;Europe;15.11785909
189;0;Bahamas;America;280.8830099
507;3;Bahrain;Asia;513.7207494
1182;20;Bangladesh;Asia;12.38483531
3;0;Barbados;America;3.83247219
431;7;Belarus;Europe;46.45376644
1709;15;Belgium;Europe;251.1715096
51;1;Belize;America;134.4943397
0;0;Benin;Africa;0.65247873
0;0;Bermuda;America;1.59979523
0;0;Bhutan;Asia;3.14509091
350;28;Bolivia;America;52.97442861
0;0;Bonaire, Saint Eustatius and Saba;America;338.682985
226;10;Bosnia and Herzegovina;Europe;83.58078375
0;0;Botswana;Africa;26.2620659
26310;599;Brazil;America;179.3858625
0;0;British Virgin Islands;America;0
0;0;Brunei Darussalam;Asia;0.23078911
182;3;Bulgaria;Europe;38.55692804
31;1;Burkina Faso;Africa;1.66327262
0;0;Burundi;Africa;0.34690372
0;0;Cambodia;Asia;0.01819666
0;0;Cameroon;Africa;1.90521188
1812;53;Canada;America;57.99625234
91;0;Cape Verde;Africa;201.8416689
0;0;Cayman Islands;America;6.15877317
16;0;Central African Republic;Africa;1.24336722
3;0;Chad;Africa;0.40760319
1881;52;Chile;America;125.5643523
20;0;China;Asia;0.01890104
6616;159;Colombia;America;178.2876302
3;0;Comoros;Africa;1.99790572
0;0;Congo;Africa;1.91431881
1353;20;Costa Rica;America;306.4846567
56;0;Cote dIvoire;Africa;2.25535661
241;2;Croatia;Europe;65.64863848
62;0;Cuba;America;6.39697378
18;0;Curaçao;America;111.367433
22;0;Cyprus;Europe;26.37290373
2554;12;Czechia;Europe;303.2826908
68;1;Democratic Republic of the Congo;Africa;0.30418052
370;2;Denmark;Europe;128.3998621
1;0;Djibouti;Africa;1.54074184
0;0;Dominica;America;9.74821747
576;11;Dominican Republic;America;57.97583508
817;102;Ecuador;America;84.7892876
109;14;Egypt;Africa;1.66852486
183;10;El Salvador;America;29.90602072
0;0;Equatorial Guinea;Africa;3.17113354
17;0;Eritrea;Africa;0.97222941
70;1;Estonia;Europe;52.98833049
9;0;Eswatini;Africa;24.82290815
872;6;Ethiopia;Africa;8.68050545
0;0;Falkland Islands (Malvinas);America;0
1;0;Faroe Islands;Europe;86.28304949
0;0;Fiji;Oceania;0
40;0;Finland;Europe;23.95830747
16972;43;France;Europe;245.3722219
0;0;French Polynesia;Oceania;248.1336269
0;0;Gabon;Africa;4.64885495
5;0;Gambia;Africa;3.66316593
554;2;Georgia;Europe;115.493492
2279;2;Germany;Europe;33.51272434
109;2;Ghana;Africa;3.04426433
12;0;Gibraltar;Europe;243.2801282
267;7;Greece;Europe;43.21839912
0;0;Greenland;America;0
0;0;Grenada;America;0
149;2;Guam;Oceania;347.8884605
658;18;Guatemala;America;48.89236831
1;0;Guernsey;Europe;4.65347149
0;0;Guinea;Africa;3.51571021
0;0;Guinea Bissau;Africa;3.07144973
37;0;Guyana;America;106.927278
19;0;Haiti;America;1.74019911
0;0;Holy See;Europe;0
519;13;Honduras;America;78.44151234
858;10;Hungary;Europe;128.7763656
63;0;Iceland;Europe;158.2672953
75829;940;India;Asia;84.07048247
4007;83;Indonesia;Asia;21.73445793
3523;179;Iran;Asia;59.18911563
3672;49;Iraq;Asia;153.4833982
605;9;Ireland;Europe;104.6033636
1;0;Isle of Man;Europe;3.54656043
5955;49;Israel;Asia;953.7673723
2843;27;Italy;Europe;43.37673448
104;3;Jamaica;America;69.0912014
571;7;Japan;Asia;5.2672113
0;0;Jersey;Europe;25.9749898
1099;9;Jordan;Asia;101.0622275
264;0;Kazakhstan;Asia;18.3274301
261;3;Kenya;Africa;4.47940328
55;3;Kosovo;Europe;42.03488896
371;5;Kuwait;Asia;176.1080199
244;1;Kyrgyzstan;Asia;31.35983052
0;0;Laos;Asia;0
74;0;Latvia;Europe;26.25043751
1321;12;Lebanon;Asia;221.6692686
0;0;Lesotho;Africa;13.64534433
1;0;Liberia;Africa;0.24304418
370;8;Libya;Africa;130.6242921
2;0;Liechtenstein;Europe;28.66225442
125;1;Lithuania;Europe;50.71247992
0;0;Luxembourg;Europe;161.4285202
36;0;Madagascar;Africa;1.88733073
0;0;Malawi;Africa;0.35965915
317;1;Malaysia;Asia;6.01255927
67;0;Maldives;Asia;153.6847617
14;0;Mali;Africa;0.83426497
66;1;Malta;Europe;107.3833118
6;0;Mauritania;Africa;3.31440587
0;0;Mauritius;Africa;1.10264872
2266;388;Mexico;America;48.96080031
872;9;Moldova;Europe;236.2451271
1;0;Monaco;Europe;90.67553272
0;0;Mongolia;Asia;0.03100616
244;2;Montenegro;Europe;648.68479
0;0;Montserrat;America;0
2663;30;Morocco;Africa;86.12689608
70;0;Mozambique;Africa;8.27239822
978;18;Myanmar;Asia;20.79732119
92;0;Namibia;Africa;51.31239467
2120;8;Nepal;Asia;76.10617953
3963;21;Netherlands;Europe;230.920169
0;0;New Caledonia;Oceania;0.35366056
5;0;New Zealand;Oceania;0.71084172
0;0;Nicaragua;America;3.19303192
2;0;Niger;Africa;0.0772177
160;1;Nigeria;Africa;1.06586465
239;4;North Macedonia;Europe;98.45305931
0;0;Northern Mariana Islands;Oceania;8.73927254
0;0;Norway;Europe;28.22710508
0;0;Oman;Asia;137.326854
632;6;Pakistan;Asia;4.1303936
406;11;Palestine;Asia;145.5407713
691;8;Panama;America;213.1667938
1;0;Papua New Guinea;Oceania;0.2734694
768;23;Paraguay;America;148.1552142
3421;56;Peru;America;191.0769524
2652;62;Philippines;Asia;33.17713718
2367;34;Poland;Europe;52.16890443
963;12;Portugal;Europe;99.46853133
541;16;Puerto Rico;America;293.6861067
175;1;Qatar;Asia;112.7443486
2064;32;Romania;Europe;115.9702733
9859;174;Russia;Europe;73.52391743
5;0;Rwanda;Africa;1.29089095
0;0;Saint Kitts and Nevis;America;3.78544119
0;0;Saint Lucia;America;0
0;0;Saint Vincent and the Grenadines;America;0
0;0;San Marino;Europe;26.12254376
2;0;Sao Tome and Principe;Africa;2.32506231
419;27;Saudi Arabia;Asia;19.62733796
17;0;Senegal;Africa;2.33180878
107;2;Serbia;Europe;14.38877021
1;0;Seychelles;Africa;4.09244841
7;0;Sierra Leone;Africa;1.27988418
6;0;Singapore;Asia;4.16929186
4;0;Sint Maarten;America;221.7556442
704;0;Slovakia;Europe;105.955118
227;0;Slovenia;Europe;97.12106446
152;0;Somalia;Africa;1.96206595
1883;29;South Africa;Africa;34.25647825
64;1;South Korea;Asia;2.17861007
0;0;South Sudan;Africa;0.65991003
0;0;Spain;Europe;319.3468019
8;0;Sri Lanka;Asia;0.52992595
0;0;Sudan;Africa;0.27561569
25;1;Suriname;America;36.98205768
461;3;Sweden;Europe;62.12008874
0;0;Switzerland;Europe;59.5937025
40;1;Syria;Asia;3.30401663
0;0;Taiwan;Asia;0.04206297
43;0;Tajikistan;Asia;6.35123419
0;0;Thailand;Asia;0.11059154
0;0;Timor Leste;Asia;0.07733234
22;0;Togo;Africa;2.23944519
80;2;Trinidad and Tobago;America;61.3633708
1223;5;Tunisia;Africa;95.83811362
1502;59;Turkey;Europe;26.42070042
0;0;Turks and Caicos islands;America;70.69173169
171;0;Uganda;Africa;5.97475644
4571;92;Ukraine;Europe;112.5617172
1231;2;United Arab Emirates;Asia;138.3548849
12871;49;United Kingdom;Europe;134.5279597
0;0;United Republic of Tanzania;Africa;0
50659;678;United States of America;America;187.7994183
0;0;United States Virgin Islands;America;75.54097859
25;0;Uruguay;America;6.2974275
645;4;Uzbekistan;Asia;21.78783001
0;0;Venezuela;America;38.12268618
0;0;Vietnam;Asia;0.02902694
0;0;Western Sahara;Africa;0
1;2;Yemen;Asia;0.05486607
144;0;Zambia;Africa;5.318841
27;0;Zimbabwe;Africa;1.45437433
44;0;Afghanistan;Asia;0.78072104
149;4;Albania;Europe;65.71346623
141;4;Algeria;Africa;5.36547303
0;0;Andorra;Europe;716.7517755
159;4;Angola;Africa;4.33303078
0;0;Anguilla;America;0
0;0;Antigua and Barbuda;America;11.32677753
7668;223;Argentina;America;392.0262479
571;5;Armenia;Europe;171.246308
5;0;Aruba;America;496.6607093
15;1;Australia;Oceania;0.94432453
599;4;Austria;Europe;113.5710073
130;1;Azerbaijan;Europe;14.95861897
0;0;Bahamas;America;266.7618348
352;2;Bahrain;Asia;497.3908762
1125;23;Bangladesh;Asia;12.12785289
3;0;Barbados;America;3.48406563
443;6;Belarus;Europe;48.88700859
1035;14;Belgium;Europe;258.2859843
65;1;Belize;America;145.7662463
0;0;Benin;Africa;0.65247873
0;0;Bermuda;America;1.59979523
15;0;Bhutan;Asia;4.84868181
299;28;Bolivia;America;53.78220396
0;0;Bonaire, Saint Eustatius and Saba;America;338.682985
4;7;Bosnia and Herzegovina;Europe;77.27965906
0;0;Botswana;Africa;26.2620659
8456;365;Brazil;America;175.627029
0;0;British Virgin Islands;America;0
0;0;Brunei Darussalam;Asia;0.23078911
69;3;Bulgaria;Europe;38.91406891
13;0;Burkina Faso;Africa;1.5796169
0;0;Burundi;Africa;0.34690372
2;0;Cambodia;Asia;0.03032777
0;0;Cameroon;Africa;1.90521188
1685;19;Canada;America;60.16138873
64;3;Cape Verde;Africa;200.5687935
0;0;Cayman Islands;America;6.15877317
0;0;Central African Republic;Africa;1.09584907
3;1;Chad;Africa;0.41387401
1708;60;Chile;America;126.134212
25;0;China;Asia;0.01813384
6905;156;Colombia;America;178.7385689
0;0;Comoros;Africa;1.99790572
0;0;Congo;Africa;1.91431881
0;0;Costa Rica;America;306.4846567
33;0;Cote dIvoire;Africa;2.18536278
258;5;Croatia;Europe;67.14511342
29;0;Cuba;America;6.3352099
23;0;Curaçao;America;112.5912509
13;0;Cyprus;Europe;25.57372482
1841;16;Czechia;Europe;311.7992826
7;0;Democratic Republic of the Congo;Africa;0.28228874
378;4;Denmark;Europe;134.9102777
1;0;Djibouti;Africa;1.64345796
0;0;Dominica;America;9.74821747
554;6;Dominican Republic;America;57.64991889
683;50;Ecuador;America;84.12161009
108;11;Egypt;Africa;1.66155192
92;0;El Salvador;America;29.39467425
0;0;Equatorial Guinea;Africa;3.17113354
0;0;Eritrea;Africa;0.97222941
30;0;Estonia;Europe;51.5541734
39;0;Eswatini;Africa;26.129377
959;8;Ethiopia;Africa;8.92140754
0;0;Falkland Islands (Malvinas);America;0
1;0;Faroe Islands;Europe;82.17433285
0;0;Fiji;Oceania;0
294;0;Finland;Europe;28.23528218
12545;32;France;Europe;246.8286583
0;0;French Polynesia;Oceania;231.3049394
0;0;Romania;Europe;
0;0;Gabon;Africa;4.64885495
4;0;Gambia;Africa;2.89645678
0;0;Georgia;Europe;110.664583
